,Trial,Instruction,Food,Choice,Liking,Taste,Health,preLiking,subj_idx,rt,response,Taste_centered,Health_centered,preLiking_centered
446,447,Focus on Healthiness,HoneyNutCheerios_2_2tbsp.jpg,-2.0,1,2,5,1.0,118,2.3620285449633234,0.0,-1.2897777777777777,1.4449999999999998,-2.2686250418854015
447,448,Focus on Healthiness,BBQCrisps_6_1cup.jpg,1.0,4,3,3,4.0,118,1.4309134177183296,1.0,-0.2897777777777777,-0.5550000000000002,0.7313749581145985
448,449,Focus on Healthiness,CheeseNips_2_5nips.jpg,1.0,1,2,3,3.0,118,0.4771740366904851,1.0,-1.2897777777777777,-0.5550000000000002,-0.2686250418854015
449,450,Focus on Healthiness,Cauliflower_2_3chunks.jpg,-2.0,1,1,6,1.0,118,0.6674968831248407,0.0,-2.2897777777777777,2.445,-2.2686250418854015
450,451,Focus on Healthiness,Fritos_5_1c.jpg,1.0,1,4,2,4.0,118,2.642324389404166,1.0,0.7102222222222223,-1.5550000000000002,0.7313749581145985
451,452,Focus on Healthiness,CoffeeCrisp_1_0.25bar.jpg,1.0,4,1,2,4.0,118,1.8654983764872668,1.0,-2.2897777777777777,-1.5550000000000002,0.7313749581145985
452,453,Focus on Healthiness,BabyFoodSweetPotatos_5_1jar.jpg,-2.0,1,2,2,1.0,118,1.321349078935782,0.0,-1.2897777777777777,-1.5550000000000002,-2.2686250418854015
453,454,Focus on Healthiness,LuckyCharms_6_1cup.jpg,1.0,1,1,5,1.0,118,1.960400214510628,1.0,-2.2897777777777777,1.4449999999999998,-2.2686250418854015
454,455,Focus on Healthiness,Smartfood_2_8Chips.jpg,1.0,5,4,4,4.0,118,2.4618110407955096,1.0,0.7102222222222223,0.44499999999999984,0.7313749581145985
455,456,Focus on Healthiness,FrozenBroccoli_6_0.5bag.jpg,-2.0,1,1,6,1.0,118,1.1200657786885129,0.0,-2.2897777777777777,2.445,-2.2686250418854015
456,457,Focus on Healthiness,RitzCrackers_5_15Crackers.jpg,1.0,1,1,4,4.0,118,0.7419965508388486,1.0,-2.2897777777777777,0.44499999999999984,0.7313749581145985
457,458,Focus on Healthiness,HoneyNutCheerios_5_2cup.jpg,-2.0,1,2,5,1.0,118,0.9814880546628046,0.0,-1.2897777777777777,1.4449999999999998,-2.2686250418854015
458,459,Focus on Healthiness,RaisinBran_3_2tbsp.jpg,-2.0,1,1,2,1.0,118,0.5056545666611783,0.0,-2.2897777777777777,-1.5550000000000002,-2.2686250418854015
459,460,Focus on Healthiness,Prunes_5_1c.jpg,-2.0,1,1,6,3.0,118,0.6834024277559365,0.0,-2.2897777777777777,2.445,-0.2686250418854015
460,461,Focus on Healthiness,Twizzlers_2_2.jpg,-2.0,1,1,1,1.0,118,0.5942337019414481,0.0,-2.2897777777777777,-2.555,-2.2686250418854015
461,462,Focus on Healthiness,Reese_1_1Cup.jpg,-1.0,1,3,4,3.0,118,1.0661630058175433,0.0,-0.2897777777777777,0.44499999999999984,-0.2686250418854015
462,463,Focus on Healthiness,CoffeeCrisp_3_1Bars.jpg,-1.0,5,1,3,2.0,118,1.131552815537361,0.0,-2.2897777777777777,-0.5550000000000002,-1.2686250418854015
463,464,Focus on Healthiness,Triscuit_2_2crackers.jpg,1.0,1,1,3,3.0,118,2.251042118374244,1.0,-2.2897777777777777,-0.5550000000000002,-0.2686250418854015
464,465,Focus on Healthiness,LuckyCharms_3_2tbsps.jpg,1.0,1,1,4,3.0,118,0.8022630811119598,1.0,-2.2897777777777777,0.44499999999999984,-0.2686250418854015
465,466,Decrease Desire,AppleChips_5_1c..jpg,1.0,5,4,6,4.0,118,0.7255410448233306,1.0,0.7102222222222223,2.445,0.7313749581145985
466,467,Decrease Desire,EnglishCucumber_5_0.5cuc.JPG,1.0,4,5,6,2.0,118,0.7592052958225395,1.0,1.7102222222222223,2.445,-1.2686250418854015
467,468,Decrease Desire,RedPepper_5_1pepper.jpg,-2.0,1,1,6,2.0,118,0.6361529966052331,0.0,-2.2897777777777777,2.445,-1.2686250418854015
468,469,Decrease Desire,SevenGrain_1_1.jpg,-1.0,2,2,3,2.0,118,1.716824912424272,0.0,-1.2897777777777777,-0.5550000000000002,-1.2686250418854015
469,470,Decrease Desire,Mackerel_3_4fish.jpg,-2.0,1,1,3,1.0,118,0.6136234757386774,0.0,-2.2897777777777777,-0.5550000000000002,-2.2686250418854015
470,471,Decrease Desire,FrootLoops_2_2T.jpg,-1.0,3,2,2,3.0,118,2.301749185107837,0.0,-1.2897777777777777,-1.5550000000000002,-0.2686250418854015
471,472,Decrease Desire,ClifBar_4_2bars.jpg,-1.0,1,2,2,1.0,118,0.7590333794341859,0.0,-1.2897777777777777,-1.5550000000000002,-2.2686250418854015
472,473,Decrease Desire,FibreBrownies_2_1bar.jpg,-2.0,1,2,3,2.0,118,0.7982177715930447,0.0,-1.2897777777777777,-0.5550000000000002,-1.2686250418854015
473,474,Decrease Desire,Broccoli_4_1.5c.jpg,-2.0,1,1,6,1.0,118,0.5137215222493978,0.0,-2.2897777777777777,2.445,-2.2686250418854015
474,475,Decrease Desire,RomaineLettuce_4_1head.jpg,-2.0,1,1,6,3.0,118,0.5232253909389328,0.0,-2.2897777777777777,2.445,-0.2686250418854015
475,476,Decrease Desire,Mars_4_2Bars.jpg,1.0,1,3,2,2.0,118,1.304460788380311,1.0,-0.2897777777777777,-1.5550000000000002,-1.2686250418854015
476,477,Decrease Desire,Almonds_4_40.jpg,-2.0,1,1,6,4.0,118,0.8496564095594294,0.0,-2.2897777777777777,2.445,0.7313749581145985
477,478,Decrease Desire,PureFit_4_2Bars.jpg,2.0,4,3,2,2.0,118,2.879502577177845,1.0,-0.2897777777777777,-1.5550000000000002,-1.2686250418854015
478,479,Decrease Desire,SevenGrain_3_5.jpg,-2.0,1,1,2,2.0,118,0.9411039541055288,0.0,-2.2897777777777777,-1.5550000000000002,-1.2686250418854015
479,480,Decrease Desire,FrozenCorn_2_0.5cup.jpg,-1.0,1,2,5,3.0,118,0.8899153504225978,0.0,-1.2897777777777777,1.4449999999999998,-0.2686250418854015
480,481,Respond Naturally,BrusselsSprouts_2_3.jpg,-2.0,1,1,6,1.0,118,1.1845575177212595,0.0,-2.2897777777777777,2.445,-2.2686250418854015
481,482,Respond Naturally,AllBranCereal_6_1cup.jpg,-2.0,1,1,3,1.0,118,0.5520480430759562,0.0,-2.2897777777777777,-0.5550000000000002,-2.2686250418854015
482,483,Respond Naturally,FrozenOkra_5_0.5box.jpg,-2.0,1,1,6,4.0,118,0.554433774984318,0.0,-2.2897777777777777,2.445,0.7313749581145985
483,484,Respond Naturally,OatmealSquares_3_2tbsp.jpg,-2.0,1,2,2,1.0,118,0.4891491678308739,0.0,-1.2897777777777777,-1.5550000000000002,-2.2686250418854015
484,485,Respond Naturally,NatureValleyChocolate_4_2bars.jpg,-2.0,1,2,2,2.0,118,0.5352546914218692,0.0,-1.2897777777777777,-1.5550000000000002,-1.2686250418854015
485,486,Respond Naturally,FrozenOkra_2_2pc.jpg,-2.0,1,1,6,1.0,118,0.8790666565173524,0.0,-2.2897777777777777,2.445,-2.2686250418854015
486,487,Respond Naturally,Cheetos_3_10pc.jpg,2.0,4,6,1,4.0,118,1.2086315141841624,1.0,2.7102222222222223,-2.555,0.7313749581145985
487,488,Respond Naturally,FruitCrisps_3_2bars.jpg,-1.0,2,1,2,1.0,118,1.3203381079338214,0.0,-2.2897777777777777,-1.5550000000000002,-2.2686250418854015
488,489,Respond Naturally,Nutella_1_0.5spoon.jpg,-2.0,1,1,2,,118,0.7054713032202926,0.0,-2.2897777777777777,-1.5550000000000002,
489,490,Respond Naturally,RiceKrispiesCereal_7_2cups.jpg,-2.0,1,3,5,1.0,118,1.2410726784373765,0.0,-0.2897777777777777,1.4449999999999998,-2.2686250418854015
490,491,Respond Naturally,GoldfishBits_5_0.75Cups.jpg,1.0,5,4,2,4.0,118,1.3277205340864384,1.0,0.7102222222222223,-1.5550000000000002,0.7313749581145985
491,492,Respond Naturally,MnMPeanuts_2_4.jpg,1.0,5,3,3,4.0,118,0.6767772319981304,1.0,-0.2897777777777777,-0.5550000000000002,0.7313749581145985
492,493,Respond Naturally,FruitCrisps_1_0.5bar.jpg,-1.0,1,1,2,2.0,118,0.8951483940645629,0.0,-2.2897777777777777,-1.5550000000000002,-1.2686250418854015
493,494,Respond Naturally,GoldfishBits_3_0.25Cups.jpg,1.0,4,5,2,4.0,118,0.6623867183616312,1.0,1.7102222222222223,-1.5550000000000002,0.7313749581145985
494,495,Respond Naturally,PCChipCookie_5_4cookie.jpg,1.0,6,6,3,4.0,118,0.781260771502275,1.0,2.7102222222222223,-0.5550000000000002,0.7313749581145985
495,496,Respond Naturally,Avocado_2_2pc.jpg,1.0,5,6,6,2.0,118,0.8938149729192446,1.0,2.7102222222222223,2.445,-1.2686250418854015
496,497,Respond Naturally,DriedApricots_5_0.75cup.jpg,-1.0,1,1,5,3.0,118,1.2061981702736375,0.0,-2.2897777777777777,1.4449999999999998,-0.2686250418854015
497,498,Respond Naturally,Asparagus_6_FullPack.jpg,-2.0,1,1,6,4.0,118,0.630043058926276,0.0,-2.2897777777777777,2.445,0.7313749581145985
498,499,Respond Naturally,OatmealSquares_7_2Cups.jpg,-2.0,1,4,6,1.0,118,0.863735306921626,0.0,0.7102222222222223,2.445,-2.2686250418854015
499,500,Respond Naturally,Strawberries_2_0.5c.jpg,-2.0,1,1,6,2.0,118,0.5312587045145847,0.0,-2.2897777777777777,2.445,-1.2686250418854015
500,501,Respond Naturally,PopTartStrawberry_2_0.5tart.jpg,-1.0,1,2,2,2.0,118,0.8222547048208071,0.0,-1.2897777777777777,-1.5550000000000002,-1.2686250418854015
501,502,Respond Naturally,IcebergLettuce_4_8leaves.jpg,-2.0,1,1,6,1.0,118,1.2513400497618932,0.0,-2.2897777777777777,2.445,-2.2686250418854015
502,503,Respond Naturally,PopTartStrawberry_5_3tarts.jpg,-1.0,1,3,1,3.0,118,0.6148189076093331,0.0,-0.2897777777777777,-2.555,-0.2686250418854015
503,504,Respond Naturally,ProMax_2_0.25bar.jpg,-1.0,1,1,3,2.0,118,1.023939713511936,0.0,-2.2897777777777777,-0.5550000000000002,-1.2686250418854015
504,505,Respond Naturally,ProMax_4_1bar.jpg,-2.0,3,3,2,2.0,118,0.8387278871477974,0.0,-0.2897777777777777,-1.5550000000000002,-1.2686250418854015
505,506,Respond Naturally,ClamJuice_1_1T.jpg,-2.0,1,1,4,1.0,118,0.7986534071524147,0.0,-2.2897777777777777,0.44499999999999984,-2.2686250418854015
506,507,Respond Naturally,Snickers_3_2Bars.jpg,2.0,6,6,2,4.0,118,1.0357574684558128,1.0,2.7102222222222223,-1.5550000000000002,0.7313749581145985
507,508,Respond Naturally,GreenApple_4_1.jpg,-1.0,3,2,6,3.0,118,1.0279385514377282,0.0,-1.2897777777777777,2.445,-0.2686250418854015
508,509,Respond Naturally,Smarties_5_3boxes.jpg,1.0,4,3,2,3.0,118,0.9828859088147509,1.0,-0.2897777777777777,-1.5550000000000002,-0.2686250418854015
509,510,Respond Naturally,PCChipCookie_2_0.5cookie.jpg,1.0,1,3,2,4.0,118,1.0130702071746782,1.0,-0.2897777777777777,-1.5550000000000002,0.7313749581145985
510,511,Decrease Desire,GreenPepper_2_2pc.jpg,-1.0,1,1,6,2.0,118,3.5831044678589024,0.0,-2.2897777777777777,2.445,-1.2686250418854015
511,512,Decrease Desire,RedPepper_2_2pc.jpg,-2.0,1,1,6,2.0,118,0.5592366000009861,0.0,-2.2897777777777777,2.445,-1.2686250418854015
512,513,Decrease Desire,Mentos_5_1tube.jpg,2.0,6,6,2,4.0,118,1.6936772117269356,1.0,2.7102222222222223,-1.5550000000000002,0.7313749581145985
513,514,Decrease Desire,AllBranBar_1_.25bar.jpg,-2.0,1,2,2,1.0,118,2.3466866466014835,0.0,-1.2897777777777777,-1.5550000000000002,-2.2686250418854015
514,515,Decrease Desire,RufflesSourCreamOnion_3_5chips.jpg,2.0,6,6,2,4.0,118,0.9772369016382072,1.0,2.7102222222222223,-1.5550000000000002,0.7313749581145985
515,516,Decrease Desire,FrozenBroccoli_6_0.5bag.jpg,-2.0,1,1,6,1.0,118,0.5549766088224715,0.0,-2.2897777777777777,2.445,-2.2686250418854015
516,517,Decrease Desire,Onion_4_0.25.jpg,-2.0,1,1,6,1.0,118,1.147070621713283,0.0,-2.2897777777777777,2.445,-2.2686250418854015
517,518,Decrease Desire,Shreddies_2_1T.jpg,-2.0,1,2,3,1.0,118,0.6404236156668048,0.0,-1.2897777777777777,-0.5550000000000002,-2.2686250418854015
518,519,Decrease Desire,OatBran_2_2T.jpg,-2.0,1,1,5,1.0,118,0.6428449853019629,0.0,-2.2897777777777777,1.4449999999999998,-2.2686250418854015
519,520,Decrease Desire,JuniorMints_4_1box.jpg,-2.0,1,1,2,4.0,118,1.3298716272092859,0.0,-2.2897777777777777,-1.5550000000000002,0.7313749581145985
520,521,Decrease Desire,SunChips_4_20Chips.jpg,2.0,1,4,2,5.0,118,0.9154034518414846,1.0,0.7102222222222223,-1.5550000000000002,1.7313749581145985
521,522,Decrease Desire,FrozenBroccoli_2_3chunks.jpg,-2.0,1,1,6,1.0,118,0.4437030847157075,0.0,-2.2897777777777777,2.445,-2.2686250418854015
522,523,Decrease Desire,AllBranBar_3_1bar.jpg,-1.0,1,1,3,2.0,118,0.9543158568776562,0.0,-2.2897777777777777,-0.5550000000000002,-1.2686250418854015
523,524,Decrease Desire,GreenPepper_6_1pepper.jpg,-2.0,1,1,6,3.0,118,1.1382464357284334,0.0,-2.2897777777777777,2.445,-0.2686250418854015
524,525,Decrease Desire,JuniorMints_2_9pc.jpg,-1.0,4,2,6,4.0,118,1.8169230159546716,0.0,-1.2897777777777777,2.445,0.7313749581145985
525,526,Focus on Healthiness,FrozenPeaches_2_3Slices.jpg,1.0,4,4,6,4.0,118,1.8916507651128995,1.0,0.7102222222222223,2.445,0.7313749581145985
526,527,Focus on Healthiness,HoneyNutCheerios_5_2cup.jpg,-1.0,1,2,5,1.0,118,2.538340348262864,0.0,-1.2897777777777777,1.4449999999999998,-2.2686250418854015
527,528,Focus on Healthiness,Tempeh_4_.5pack.jpg,-1.0,1,3,4,1.0,118,1.2527675545024977,0.0,-0.2897777777777777,0.44499999999999984,-2.2686250418854015
528,529,Focus on Healthiness,GreenBeans_4_.5pck.jpg,-2.0,1,1,6,2.0,118,0.6337291401696348,0.0,-2.2897777777777777,2.445,-1.2686250418854015
529,530,Focus on Healthiness,KashiBars_4_3bars.jpg,-1.0,2,2,2,2.0,118,0.7051311767663719,0.0,-1.2897777777777777,-1.5550000000000002,-1.2686250418854015
530,531,Focus on Healthiness,Butternut_7_2cups.jpg,-1.0,1,2,6,2.0,118,0.8436778246959875,0.0,-1.2897777777777777,2.445,-1.2686250418854015
531,532,Focus on Healthiness,VegetableThins_5_25Chips.jpg,1.0,4,4,3,3.0,118,0.6971389178506797,1.0,0.7102222222222223,-0.5550000000000002,-0.2686250418854015
532,533,Focus on Healthiness,SlimStyles_6_2c.jpg,-2.0,1,1,6,1.0,118,0.7197109980015739,0.0,-2.2897777777777777,2.445,-2.2686250418854015
533,534,Focus on Healthiness,Doritos_5_20chips.jpg,1.0,4,4,2,4.0,118,2.647003661420058,1.0,0.7102222222222223,-1.5550000000000002,0.7313749581145985
534,535,Focus on Healthiness,HoneyNutCheerios_2_2tbsp.jpg,1.0,1,2,5,1.0,118,1.9619483173146364,1.0,-1.2897777777777777,1.4449999999999998,-2.2686250418854015
535,536,Focus on Healthiness,Doritos_2_3chips.jpg,1.0,1,2,2,4.0,118,0.8910851231312336,1.0,-1.2897777777777777,-1.5550000000000002,0.7313749581145985
536,537,Focus on Healthiness,Raspberries_5_.5bag.jpg,-2.0,1,1,6,1.0,118,1.826016623145733,0.0,-2.2897777777777777,2.445,-2.2686250418854015
537,538,Focus on Healthiness,GreenBeans_2_9beans.jpg,-2.0,1,1,6,1.0,118,0.7340647335049653,0.0,-2.2897777777777777,2.445,-2.2686250418854015
538,539,Focus on Healthiness,Beets_5_1can.jpg,-2.0,1,1,6,1.0,118,0.5323269809805424,0.0,-2.2897777777777777,2.445,-2.2686250418854015
539,540,Focus on Healthiness,Raspberries_4_.5c.jpg,-2.0,1,2,6,1.0,118,0.746975568770722,0.0,-1.2897777777777777,2.445,-2.2686250418854015
0,1,Focus on Healthiness,Broccoli_1_1pc.jpg,2.0,6,5,6,6.0,119,1.0385377812635852,1.0,1.7102222222222223,2.445,2.7313749581145985
1,2,Focus on Healthiness,BabyFoodCarrots_3_2Tbsp.jpg,2.0,5,3,6,3.0,119,0.9447595294568599,1.0,-0.2897777777777777,2.445,-0.2686250418854015
2,3,Focus on Healthiness,FrozenBlueberries_3_1cup.jpg,2.0,6,6,4,6.0,119,0.5777616600225883,1.0,2.7102222222222223,0.44499999999999984,2.7313749581145985
3,4,Focus on Healthiness,LuckyCharms_3_2tbsps.jpg,-2.0,2,2,3,2.0,119,0.7470186191440007,0.0,-1.2897777777777777,-0.5550000000000002,-1.2686250418854015
4,5,Focus on Healthiness,Mackerel_3_4fish.jpg,2.0,4,5,6,3.0,119,1.320043882869868,1.0,1.7102222222222223,2.445,-0.2686250418854015
5,6,Focus on Healthiness,SevenGrain_3_5.jpg,1.0,5,4,6,6.0,119,0.8803393509770103,1.0,0.7102222222222223,2.445,2.7313749581145985
6,7,Focus on Healthiness,Mars_4_2Bars.jpg,-2.0,1,5,1,2.0,119,0.6885465196337464,0.0,1.7102222222222223,-2.555,-1.2686250418854015
7,8,Focus on Healthiness,KashiBars_1_0.5bar.jpg,1.0,1,5,1,4.0,119,1.164101748272515,1.0,1.7102222222222223,-2.555,0.7313749581145985
8,9,Focus on Healthiness,OatBran_4_1bowl.jpg,1.0,2,4,1,1.0,119,0.9992724201929376,1.0,0.7102222222222223,-2.555,-2.2686250418854015
9,10,Focus on Healthiness,OikosYogurt_6_1c.jpg,1.0,5,4,6,4.0,119,0.6886819429910247,1.0,0.7102222222222223,2.445,0.7313749581145985
10,11,Focus on Healthiness,Caramilk_2_2pc.jpg,-2.0,3,1,1,2.0,119,0.6156898936260404,0.0,-2.2897777777777777,-2.555,-1.2686250418854015
11,12,Focus on Healthiness,Mentos_5_1tube.jpg,-2.0,1,3,1,4.0,119,0.5088345921994915,0.0,-0.2897777777777777,-2.555,0.7313749581145985
12,13,Focus on Healthiness,VegetableThins_2_5Chips.jpg,-2.0,1,6,1,1.0,119,0.6431189681370597,0.0,2.7102222222222223,-2.555,-2.2686250418854015
13,14,Focus on Healthiness,CornFlakes_6_2cups.jpg,-2.0,2,3,1,6.0,119,0.8708805283731635,0.0,-0.2897777777777777,-2.555,2.7313749581145985
14,15,Focus on Healthiness,FrozenBlueberries_1_1tbsp.jpg,1.0,6,4,6,4.0,119,0.7762327160598943,1.0,0.7102222222222223,2.445,0.7313749581145985
15,16,Decrease Desire,VanillaGreekYogurt_4_1cup.jpg,2.0,6,5,6,4.0,119,0.8346748798794579,1.0,1.7102222222222223,2.445,0.7313749581145985
16,17,Decrease Desire,VanillaGreekYogurt_2_1spoon.jpg,2.0,5,5,5,6.0,119,0.4671327510986885,1.0,1.7102222222222223,1.4449999999999998,2.7313749581145985
17,18,Decrease Desire,AppleChips_5_1c..jpg,2.0,5,3,5,4.0,119,0.7854466362114181,1.0,-0.2897777777777777,1.4449999999999998,0.7313749581145985
18,19,Decrease Desire,Twizzlers_4_8.jpg,-2.0,1,2,1,1.0,119,0.5853399511161115,0.0,-1.2897777777777777,-2.555,-2.2686250418854015
19,20,Decrease Desire,Cheetos_6_2c.jpg,-2.0,1,5,1,3.0,119,0.560570021145395,0.0,1.7102222222222223,-2.555,-0.2686250418854015
20,21,Decrease Desire,LaysClassic_4_16Chips.jpg,-2.0,1,5,1,1.0,119,0.4501406834860973,0.0,1.7102222222222223,-2.555,-2.2686250418854015
21,22,Decrease Desire,Prunes_5_1c.jpg,2.0,6,5,6,2.0,119,1.1217484495446115,1.0,1.7102222222222223,2.445,-1.2686250418854015
22,23,Decrease Desire,Pringles_5_40Chips.jpg,-2.0,2,4,1,1.0,119,0.6300393526034895,0.0,0.7102222222222223,-2.555,-2.2686250418854015
23,24,Decrease Desire,SunChips_2_3Chips.jpg,-2.0,1,5,1,4.0,119,0.37170119392067136,0.0,1.7102222222222223,-2.555,0.7313749581145985
24,25,Decrease Desire,CannedArtichoke_2_2.jpg,1.0,6,5,6,3.0,119,0.8234153542725835,1.0,1.7102222222222223,2.445,-0.2686250418854015
25,26,Decrease Desire,Onion_2_1ring.jpg,1.0,6,5,6,3.0,119,0.6813733582057466,1.0,1.7102222222222223,2.445,-0.2686250418854015
26,27,Decrease Desire,GreenApple_2_1slice.jpg,1.0,6,5,6,4.0,119,0.5263201710386056,1.0,1.7102222222222223,2.445,0.7313749581145985
27,28,Decrease Desire,JuniorMints_4_1box.jpg,-2.0,2,6,1,2.0,119,0.6436689295205724,0.0,2.7102222222222223,-2.555,-1.2686250418854015
28,29,Decrease Desire,GreenApple_4_1.jpg,1.0,5,5,5,4.0,119,0.7786526601848891,1.0,1.7102222222222223,1.4449999999999998,0.7313749581145985
29,30,Decrease Desire,AllBranBar_3_1bar.jpg,-2.0,3,3,4,2.0,119,0.778922081392011,0.0,-0.2897777777777777,0.44499999999999984,-1.2686250418854015
30,31,Respond Naturally,Reese_1_1Cup.jpg,1.0,2,6,1,3.0,119,1.3587381850247766,1.0,2.7102222222222223,-2.555,-0.2686250418854015
31,32,Respond Naturally,Beets_2_5pc.jpg,-1.0,2,5,6,2.0,119,1.1099711790593574,0.0,1.7102222222222223,2.445,-1.2686250418854015
32,33,Respond Naturally,RufflesSourCreamOnion_3_5chips.jpg,1.0,1,2,1,1.0,119,0.9403264814827708,1.0,-1.2897777777777777,-2.555,-2.2686250418854015
33,34,Respond Naturally,GreenGrapes_1_1.jpg,1.0,4,4,6,3.0,119,1.7384390505085319,1.0,0.7102222222222223,2.445,-0.2686250418854015
34,35,Respond Naturally,MnMPlain_5_1bag.jpg,-2.0,1,3,1,2.0,119,0.7164249145898793,0.0,-0.2897777777777777,-2.555,-1.2686250418854015
35,36,Respond Naturally,SkittlesSour_3_8pieces.jpg,-2.0,1,4,1,1.0,119,0.560777005057389,0.0,0.7102222222222223,-2.555,-2.2686250418854015
36,37,Respond Naturally,FrozenBroccoli_2_3chunks.jpg,2.0,6,4,6,6.0,119,0.7100089835585095,1.0,0.7102222222222223,2.445,2.7313749581145985
37,38,Respond Naturally,AllBranCereal_6_1cup.jpg,-2.0,1,5,6,1.0,119,1.0578400288050034,0.0,1.7102222222222223,2.445,-2.2686250418854015
38,39,Respond Naturally,BBQCrisps_6_1cup.jpg,-2.0,1,2,1,1.0,119,0.6201962127652223,0.0,-1.2897777777777777,-2.555,-2.2686250418854015
39,40,Respond Naturally,WaterChestnuts_5_0.5can.jpg,-2.0,1,3,1,2.0,119,0.6800145629986218,0.0,-0.2897777777777777,-2.555,-1.2686250418854015
40,41,Respond Naturally,RitzCrackers_2_3Crackers.jpg,-2.0,1,3,1,1.0,119,0.5590333224135975,0.0,-0.2897777777777777,-2.555,-2.2686250418854015
41,42,Respond Naturally,Cauliflower_2_3chunks.jpg,2.0,6,5,6,6.0,119,0.7372661416811752,1.0,1.7102222222222223,2.445,2.7313749581145985
42,43,Respond Naturally,Fritos_5_1c.jpg,-2.0,1,3,1,4.0,119,0.5908948746946407,0.0,-0.2897777777777777,-2.555,0.7313749581145985
43,44,Respond Naturally,FrootLoops_6_2Cups.jpg,-2.0,1,6,1,2.0,119,0.4853393524026615,0.0,2.7102222222222223,-2.555,-1.2686250418854015
44,45,Respond Naturally,Beets_5_1can.jpg,-2.0,4,5,5,3.0,119,0.5497275994785014,0.0,1.7102222222222223,1.4449999999999998,-0.2686250418854015
45,46,Decrease Desire,JuniorMints_2_9pc.jpg,-2.0,1,3,1,2.0,119,0.8416889545005688,0.0,-0.2897777777777777,-2.555,-1.2686250418854015
46,47,Decrease Desire,AllBranBar_1_.25bar.jpg,-2.0,4,3,6,1.0,119,0.4287335293138312,0.0,-0.2897777777777777,2.445,-2.2686250418854015
47,48,Decrease Desire,BrusselsSprouts_4_1Box.jpg,2.0,6,5,6,4.0,119,0.9590072070895984,1.0,1.7102222222222223,2.445,0.7313749581145985
48,49,Decrease Desire,WelchsFruitSnacks_3_4bags.jpg,-2.0,2,4,1,1.0,119,0.4959804921945761,0.0,0.7102222222222223,-2.555,-2.2686250418854015
49,50,Decrease Desire,IceCreamVanilla_1_2tsp.jpg,-2.0,2,3,1,4.0,119,0.9299330951598676,0.0,-0.2897777777777777,-2.555,0.7313749581145985
50,51,Decrease Desire,RufflesSourCreamOnion_5_20chips.jpg,-2.0,1,2,1,1.0,119,0.6539400071669661,0.0,-1.2897777777777777,-2.555,-2.2686250418854015
51,52,Decrease Desire,SunChips_4_20Chips.jpg,-2.0,1,5,1,6.0,119,0.3979918569220899,0.0,1.7102222222222223,-2.555,2.7313749581145985
52,53,Decrease Desire,Twizzlers_2_2.jpg,-2.0,1,4,1,1.0,119,0.5391235229217273,0.0,0.7102222222222223,-2.555,-2.2686250418854015
53,54,Decrease Desire,MnMPeanuts_4_45.jpg,-2.0,1,6,1,1.0,119,0.44143738066850347,0.0,2.7102222222222223,-2.555,-2.2686250418854015
54,55,Decrease Desire,Triscuit_2_2crackers.jpg,-2.0,1,6,1,1.0,119,0.4220917976508645,0.0,2.7102222222222223,-2.555,-2.2686250418854015
55,56,Decrease Desire,MnMPeanuts_2_4.jpg,-2.0,1,2,1,3.0,119,0.4806385938318272,0.0,-1.2897777777777777,-2.555,-0.2686250418854015
56,57,Decrease Desire,Raspberries_4_.5c.jpg,2.0,6,6,6,4.0,119,0.5808664186861279,1.0,2.7102222222222223,2.445,0.7313749581145985
57,58,Decrease Desire,AppleChips_2_3chips.jpg,1.0,5,4,5,5.0,119,0.9580646605190849,1.0,0.7102222222222223,1.4449999999999998,1.7313749581145985
58,59,Decrease Desire,SkittlesSour_6_0.5pack.jpg,-2.0,2,3,1,2.0,119,0.5238300918681489,0.0,-0.2897777777777777,-2.555,-1.2686250418854015
59,60,Decrease Desire,PopTartStrawberry_2_0.5tart.jpg,-2.0,1,4,1,3.0,119,0.6484318402835925,0.0,0.7102222222222223,-2.555,-0.2686250418854015
60,61,Respond Naturally,Cauliflower_6_0.5bag.jpg,2.0,6,3,5,6.0,119,0.5430388260192558,1.0,-0.2897777777777777,1.4449999999999998,2.7313749581145985
61,62,Respond Naturally,Butternut_3_0.3cup.jpg,2.0,6,6,6,4.0,119,0.5941310652924585,1.0,2.7102222222222223,2.445,0.7313749581145985
62,63,Respond Naturally,GreenPepper_6_1pepper.jpg,2.0,5,5,6,4.0,119,0.4440862615429069,1.0,1.7102222222222223,2.445,0.7313749581145985
63,64,Respond Naturally,Shreddies_5_2c.jpg,-2.0,1,5,1,2.0,119,0.5156690526837338,0.0,1.7102222222222223,-2.555,-1.2686250418854015
64,65,Respond Naturally,DriedHerring_3_4fish.jpg,1.0,1,5,1,4.0,119,0.842803702560559,1.0,1.7102222222222223,-2.555,0.7313749581145985
65,66,Respond Naturally,RedPepper_5_1pepper.jpg,2.0,6,6,1,4.0,119,0.5158315607131954,1.0,2.7102222222222223,-2.555,0.7313749581145985
66,67,Respond Naturally,PureFit_4_2Bars.jpg,-2.0,1,6,1,1.0,119,0.5976623362548708,0.0,2.7102222222222223,-2.555,-2.2686250418854015
67,68,Respond Naturally,PureFit_2_0.5Bars.jpg,-2.0,2,6,1,1.0,119,0.556239894922328,0.0,2.7102222222222223,-2.555,-2.2686250418854015
